name,zip code tabulation area,zt36 d00,perimeter,lsad trans,zt36 d00 i,lsad,area,latitude,longitude,Total Population per ZIP Code
11726,11726,2123,0.134966156,5-Digit ZCTA,2122,Z5,0.000662418,40.6782495,-73.3942165,19857
11220,11220,2405,0.106625521,5-Digit ZCTA,2404,Z5,0.000483452,40.6405605,-74.0169055,99598
13841,13841,1221,0.39612892,5-Digit ZCTA,1220,Z5,0.002578885,42.424058,-75.831032,529
13495,13495,685,0.121112091,5-Digit ZCTA,684,Z5,0.000427458,43.113169,-75.27401,2144
13492,13492,653,0.33145111,5-Digit ZCTA,652,Z5,0.003907289,43.120419,-75.3277125,11596
145HH,145HH,567,0.130265196,5-Digit ZCTA,566,Z5,0.000224967,43.2000405,-77.5265695,
12727,12727,1653,0.073023646,5-Digit ZCTA,1652,Z5,9.04E-05,41.658733,-74.9777755,
10950,10950,1724,0.886983079,5-Digit ZCTA,1723,Z5,0.010789635,41.321617,-74.2008325,47226
11374,11374,2087,0.073264299,5-Digit ZCTA,2086,Z5,0.000240391,40.723251,-73.861423,43600
12916,12916,31,1.000295063,5-Digit ZCTA,30,Z5,0.011989578,44.836459,-74.517255,
12944,12944,117,0.863245232,5-Digit ZCTA,116,Z5,0.023322781,44.441579,-73.5211645,
13694,13694,47,0.589721282,5-Digit ZCTA,46,Z5,0.005789823,44.8474375,-75.167788,
12169,12169,1127,0.21691418,5-Digit ZCTA,1126,Z5,0.001940365,42.5868275,-73.441348,306
11935,11935,2316,0.468679247,5-Digit ZCTA,2315,Z5,0.002942489,41.0158907,-72.4811465,3304
11959,11959,1937,0.159519343,5-Digit ZCTA,1936,Z5,0.000969441,40.8258655,-72.60057,
14120,14120,774,0.026923511,5-Digit ZCTA,773,Z5,3.54E-05,43.029006,-78.885309,45100
105HH,105HH,1714,1.360432979,5-Digit ZCTA,1713,Z5,0.006945329,41.223097,-73.9244315,
138HH,138HH,1494,0.217066457,5-Digit ZCTA,1493,Z5,8.27E-05,42.086674,-76.062096,
13126,13126,431,0.727751648,5-Digit ZCTA,430,Z5,0.017422223,43.4451245,-76.3970725,
11754,11754,2356,0.227649298,5-Digit ZCTA,2355,Z5,0.001903169,40.887537,-73.2497855,18958
11020,11020,1999,0.120830716,5-Digit ZCTA,1998,Z5,0.00052965,40.770561,-73.712204,5914
12759,12759,1613,0.153975576,5-Digit ZCTA,1612,Z5,0.000983118,41.7695835,-74.661835,
14740,14740,1369,0.540792698,5-Digit ZCTA,1368,Z5,0.006163321,42.2177235,-79.1746035,1431
11557,11557,2160,0.156533678,5-Digit ZCTA,2159,Z5,0.000584333,40.636703,-73.6944745,
12042,12042,1235,0.312501415,5-Digit ZCTA,1234,Z5,0.003739815,42.4160735,-73.932763,
11368,11368,2033,0.140991485,5-Digit ZCTA,2032,Z5,0.000691098,40.748652,-73.8528345,109931
13734,13734,1450,0.795783591,5-Digit ZCTA,1449,Z5,0.01164518,42.0832765,-76.398511,2287
10035,10035,1972,0.062037941,5-Digit ZCTA,1971,Z5,0.000155667,40.8017295,-73.939207,33969
11554,11554,2070,0.201305213,5-Digit ZCTA,2069,Z5,0.001734279,40.7225005,-73.557509,38132
13622,13622,276,0.043741948,5-Digit ZCTA,275,Z5,5.62E-05,44.019721,-76.178181,2432
14747,14747,1403,0.727581319,5-Digit ZCTA,1402,Z5,0.012686198,42.153462,-79.085195,2289
13062,13062,1197,0.048154693,5-Digit ZCTA,1196,Z5,7.07E-05,42.4878765,-76.3789305,173
12193,12193,1156,0.602150084,5-Digit ZCTA,1155,Z5,0.011130955,42.5034355,-74.043392,2016
13486,13486,512,0.033389333,5-Digit ZCTA,511,Z5,6.97E-05,43.3005835,-75.4087595,
110HH,110HH,1974,0.077777183,5-Digit ZCTA,1973,Z5,0.000175603,40.79441877,-73.75737401,
14571,14571,482,0.628816002,5-Digit ZCTA,481,Z5,0.004608087,43.3375996,-78.249246,1176
14055,14055,1139,0.570902196,5-Digit ZCTA,1138,Z5,0.007554925,42.5510215,-78.6070805,1405
14513,14513,637,0.759462726,5-Digit ZCTA,636,Z5,0.014233155,43.071817,-77.097574,13976
136HH,136HH,24,1.31049279,5-Digit ZCTA,23,Z5,0.000931843,44.8091325,-74.872953,
11713,11713,1979,0.210929057,5-Digit ZCTA,1978,Z5,0.001425767,40.77169,-72.9379255,10401
11795,11795,2082,0.189496504,5-Digit ZCTA,2081,Z5,0.001581877,40.7129445,-73.2961805,26030
14414,14414,865,0.722832623,5-Digit ZCTA,864,Z5,0.011010036,42.8921905,-77.747333,
10532,10532,1811,0.15340971,5-Digit ZCTA,1810,Z5,0.000471799,41.0979545,-73.8067325,4931
13202,13202,753,0.069185939,5-Digit ZCTA,752,Z5,0.000299035,43.044166,-76.150696,5438
12406,12406,1425,0.598611864,5-Digit ZCTA,1424,Z5,0.01059069,42.1088885,-74.553325,823
133HH,133HH,679,1.705504641,5-Digit ZCTA,678,Z5,0.000746069,43.0124235,-74.7589435,
12819,12819,370,0.834149539,5-Digit ZCTA,369,Z5,0.012270502,43.614545,-73.511954,403
11693,11693,2249,0.03724622,5-Digit ZCTA,2248,Z5,8.71E-05,40.5921175,-73.838465,
137HH,137HH,1559,0.434894167,5-Digit ZCTA,1558,Z5,0.000158002,41.89703635,-75.22369325,
12154,12154,868,0.034591891,5-Digit ZCTA,867,Z5,3.02E-05,42.9326145,-73.6562805,2818
14623,14623,693,0.369729126,5-Digit ZCTA,692,Z5,0.004603219,43.089874,-77.6376245,
13827,13827,1491,0.402317369,5-Digit ZCTA,1490,Z5,0.00632427,42.05113309,-76.24423632,11759
11559,11559,2411,0.311098247,5-Digit ZCTA,2410,Z5,0.001122457,40.614538,-73.7161255,
14091,14091,1149,0.678371536,5-Digit ZCTA,1148,Z5,0.006158032,42.5438525,-78.882879,1079
129HH,129HH,95,0.110495939,5-Digit ZCTA,94,Z5,0.000102325,44.6104745,-74.4471805,
12791,12791,1593,0.270123704,5-Digit ZCTA,1592,Z5,0.001107514,41.81176,-74.8894825,737
115HH,115HH,2366,0.184027958,5-Digit ZCTA,2365,Z5,0.000441044,40.8324995,-73.65353207,
11547,11547,1940,0.057832887,5-Digit ZCTA,1939,Z5,0.000115901,40.8303495,-73.6411725,793
14127,14127,974,0.612964037,5-Digit ZCTA,973,Z5,0.011317876,42.7434895,-78.741102,29961
14456,14456,922,0.318153933,5-Digit ZCTA,921,Z5,0.00372404,42.830623,-76.9109135,20087
13618,13618,2260,0.825079879,5-Digit ZCTA,2259,Z5,0.018847477,44.12775143,-76.2477758,1711
145HH,145HH,1098,0.187697825,5-Digit ZCTA,1097,Z5,0.001001643,42.6154785,-77.077704,
11568,11568,1957,0.26952561,5-Digit ZCTA,1956,Z5,0.002206682,40.7897995,-73.596765,4555
13148,13148,794,0.583311194,5-Digit ZCTA,793,Z5,0.008873599,42.9632765,-76.7909115,
14748,14748,1430,0.550419286,5-Digit ZCTA,1429,Z5,0.002335999,42.1251745,-78.6356005,
14101,14101,1237,0.674733333,5-Digit ZCTA,1236,Z5,0.011253069,42.3876355,-78.5446535,1905
13323,13323,708,0.676925883,5-Digit ZCTA,707,Z5,0.011405808,43.0363795,-75.381614,11323
11692,11692,2426,0.115473637,5-Digit ZCTA,2425,Z5,0.000274947,40.59417553,-73.7880817,18540
130HH,130HH,466,0.456535283,5-Digit ZCTA,465,Z5,0.000442301,43.322964,-76.4119125,
12173,12173,1247,0.407985063,5-Digit ZCTA,1246,Z5,0.003872731,42.3714715,-73.7547625,1753
12748,12748,1595,0.417753755,5-Digit ZCTA,1594,Z5,0.005080955,41.779263,-74.9212155,2076
12064,12064,1093,0.39402806,5-Digit ZCTA,1092,Z5,0.002610291,42.603233,-74.664203,563
11234,11234,2192,0.055978775,5-Digit ZCTA,2191,Z5,0.000133275,40.623399,-73.853692,
133XX,133XX,344,0.090725104,5-Digit ZCTA,343,Z5,0.000363157,43.7636625,-75.7438985,
14706,14706,1396,0.764898558,5-Digit ZCTA,1395,Z5,0.013151621,42.1504675,-78.5477345,
11569,11569,2185,0.062280651,5-Digit ZCTA,2184,Z5,8.41E-05,40.6269025,-73.5940705,
12076,12076,1211,0.908024726,5-Digit ZCTA,1210,Z5,0.019430109,42.4162945,-74.3779905,1500
125HH,125HH,1606,1.074876747,5-Digit ZCTA,1605,Z5,0.000472175,41.6571545,-74.163669,
14213,14213,870,0.117633731,5-Digit ZCTA,869,Z5,0.000596645,42.917457,-78.889158,
12996,12996,203,0.120881436,5-Digit ZCTA,202,Z5,0.000878664,44.292801,-73.4257715,2086
11954,11954,2314,0.450394954,5-Digit ZCTA,2313,Z5,0.005653218,41.03995304,-71.95359614,3326
12561,12561,1592,0.723714767,5-Digit ZCTA,1591,Z5,0.00983483,41.7549445,-74.0702045,
13090,13090,600,0.475466953,5-Digit ZCTA,599,Z5,0.004358059,43.152317,-76.2136985,30124
14420,14420,524,0.55646303,5-Digit ZCTA,523,Z5,0.008742881,43.2507605,-77.924629,
14843,14843,1257,1.369041505,5-Digit ZCTA,1256,Z5,0.02739861,42.3055715,-77.627517,13043
14138,14138,1215,0.973483183,5-Digit ZCTA,1214,Z5,0.01553267,42.38055,-79.068705,2018
129HH,129HH,182,0.807739717,5-Digit ZCTA,181,Z5,0.002496397,44.290824,-74.341057,
129HH,129HH,138,0.155702312,5-Digit ZCTA,137,Z5,0.000222197,44.478934,-74.1592765,
11566,11566,2224,0.06251788,5-Digit ZCTA,2223,Z5,0.000190836,40.608902,-73.5428215,
12419,12419,1578,0.103914723,5-Digit ZCTA,1577,Z5,0.000295283,41.851474,-74.1083295,722
14167,14167,994,0.537871414,5-Digit ZCTA,993,Z5,0.009663697,42.7444045,-78.3187235,1663
14482,14482,760,0.956350584,5-Digit ZCTA,759,Z5,0.018987431,42.9602685,-77.969946,8275
10004,10004,2394,0.031335653,5-Digit ZCTA,2393,Z5,4.31E-05,40.69456191,-74.04265564,
13147,13147,949,0.644885387,5-Digit ZCTA,948,Z5,0.010372017,42.7702965,-76.5658815,1281
13783,13783,1557,0.504712382,5-Digit ZCTA,1556,Z5,0.00779871,41.9114,-75.2192065,
12957,12957,36,0.685025254,5-Digit ZCTA,35,Z5,0.010402502,44.8294975,-74.568211,1726
133XX,133XX,388,0.060506847,5-Digit ZCTA,387,Z5,9.85E-05,43.649898,-75.6632005,
11780,11780,1876,0.036167136,5-Digit ZCTA,1875,Z5,3.93E-05,40.918202,-73.1593145,15524
12072,12072,852,0.770692658,5-Digit ZCTA,851,Z5,0.013437958,42.873447,-74.3668475,2890
12919,12919,6,0.705584279,5-Digit ZCTA,5,Z5,0.011306384,44.961107,-73.4386825,3037
11971,11971,1814,0.531001697,5-Digit ZCTA,1813,Z5,0.003203795,41.06374128,-72.42903718,5818
13437,13437,427,0.02756574,5-Digit ZCTA,426,Z5,3.76E-05,43.528335,-75.8441465,
125HH,125HH,1614,0.192854858,5-Digit ZCTA,1613,Z5,4.80E-05,41.753629,-73.8168025,
13669,13669,64,0.162119744,5-Digit ZCTA,63,Z5,0.000273286,44.7683065,-75.391074,16452
109XX,109XX,1727,0.132070093,5-Digit ZCTA,1726,Z5,0.00039101,41.3962875,-73.992379,
12866,12866,643,1.347771008,5-Digit ZCTA,642,Z5,0.018534578,43.0611745,-73.754286,36915
11706,11706,2447,0.028040962,5-Digit ZCTA,2446,Z5,3.91E-05,40.656587,-73.198592,62543
12780,12780,1698,0.552863465,5-Digit ZCTA,1697,Z5,0.008069224,41.4464715,-74.686013,
13114,13114,429,0.837226821,5-Digit ZCTA,428,Z5,0.017735783,43.463141,-76.23947,
117HH,117HH,2445,3.283001689,5-Digit ZCTA,2444,Z5,0.029943552,40.693272,-73.135275,
13060,13060,746,0.548380458,5-Digit ZCTA,745,Z5,0.004224574,43.031263,-76.4161645,2806
12959,12959,8,0.584874297,5-Digit ZCTA,7,Z5,0.012460387,44.957926,-73.695676,1369
14113,14113,1052,0.476887023,5-Digit ZCTA,1051,Z5,0.005049401,42.661071,-78.349381,703
120HH,120HH,632,0.064896579,5-Digit ZCTA,631,Z5,0.00011765,43.15443,-74.0193565,
11231,11231,2398,0.103396401,5-Digit ZCTA,2397,Z5,0.000565558,40.67327293,-74.00438495,33336
11948,11948,2326,0.172382009,5-Digit ZCTA,2325,Z5,0.000758944,40.9660395,-72.5590375,1123
12528,12528,1611,0.589263249,5-Digit ZCTA,1610,Z5,0.012347164,41.704167,-74.0055075,13344
10271,10271,2389,0.003829416,5-Digit ZCTA,2388,Z5,7.88E-07,40.7086775,-74.0104185,
14739,14739,1349,1.190068913,5-Digit ZCTA,1348,Z5,0.021914194,42.1903065,-78.1645395,2903
13078,13078,778,0.660720171,5-Digit ZCTA,777,Z5,0.011636408,42.963612,-76.058947,9866
13363,13363,470,0.414183467,5-Digit ZCTA,469,Z5,0.006089647,43.3342885,-75.514982,2315
133HH,133HH,461,0.11990012,5-Digit ZCTA,460,Z5,3.17E-05,43.3983545,-75.1518005,
12164,12164,393,0.924513317,5-Digit ZCTA,392,Z5,0.010548636,43.553766,-74.3694015,365
12440,12440,1583,0.250530646,5-Digit ZCTA,1582,Z5,0.000882308,41.8291865,-74.1500895,1980
14214,14214,834,0.213364685,5-Digit ZCTA,833,Z5,0.000894316,42.939407,-78.843757,19775
11742,11742,1945,0.215006678,5-Digit ZCTA,1944,Z5,0.001382912,40.810874,-73.0457925,13261
148HH,148HH,1147,0.522571005,5-Digit ZCTA,1146,Z5,0.002336691,42.490422,-77.152147,
12719,12719,1691,0.423734523,5-Digit ZCTA,1690,Z5,0.004906992,41.4838335,-74.9220825,1207
14221,14221,781,0.444863314,5-Digit ZCTA,780,Z5,0.006526778,42.9863575,-78.7262025,53555
133HH,133HH,351,0.17592171,5-Digit ZCTA,350,Z5,0.000433919,43.7503595,-74.7464295,
14009,14009,1071,1.021404426,5-Digit ZCTA,1070,Z5,0.02141347,42.5857405,-78.3865045,5672
129XX,129XX,86,2.392317834,5-Digit ZCTA,85,Z5,0.046695526,44.4609115,-74.4346115,
138HH,138HH,1482,0.070946481,5-Digit ZCTA,1481,Z5,3.56E-05,42.102175,-75.963342,
14779,14779,1437,0.752348554,5-Digit ZCTA,1436,Z5,0.013900814,42.082575,-78.760118,6932
10527,10527,1743,0.134563924,5-Digit ZCTA,1742,Z5,0.000738344,41.319424,-73.760826,908
136XX,136XX,224,1.168917386,5-Digit ZCTA,223,Z5,0.042120185,44.136483,-75.5746715,
12567,12567,1517,0.727360475,5-Digit ZCTA,1516,Z5,0.013856538,41.9880765,-73.658464,2854
14418,14418,1088,0.69899582,5-Digit ZCTA,1087,Z5,0.011460821,42.59969,-77.221521,1325
14736,14736,1431,0.226091232,5-Digit ZCTA,1430,Z5,0.0014166,42.13772652,-79.741902,282
119HH,119HH,2348,0.218457971,5-Digit ZCTA,2347,Z5,0.000430091,40.905004,-72.3311435,
147HH,147HH,1371,0.736824131,5-Digit ZCTA,1370,Z5,0.005821517,42.1796955,-79.373989,
11729,11729,1998,0.195141737,5-Digit ZCTA,1997,Z5,0.001745029,40.762748,-73.3226935,28032
12974,12974,258,0.339549932,5-Digit ZCTA,257,Z5,0.00239193,44.0471715,-73.479394,1599
11944,11944,2441,0.266868646,5-Digit ZCTA,2440,Z5,0.001159901,41.10512424,-72.374232,4299
13681,13681,134,0.422086358,5-Digit ZCTA,133,Z5,0.003562726,44.4501555,-75.40105,897
131HH,131HH,407,0.46485587,5-Digit ZCTA,406,Z5,0.000296415,43.565504,-76.1210295,
12771,12771,1720,0.577569572,5-Digit ZCTA,1719,Z5,0.009431458,41.370998,-74.640724,14511
12569,12569,1610,0.281558173,5-Digit ZCTA,1609,Z5,0.002267302,41.762455,-73.8245445,9826
14783,14783,1456,0.533001197,5-Digit ZCTA,1455,Z5,0.004558891,42.090887,-78.866541,320
13485,13485,967,0.646280947,5-Digit ZCTA,966,Z5,0.009618761,42.7665215,-75.331097,1132
13622,13622,238,0.891264676,5-Digit ZCTA,237,Z5,0.015578372,44.1033795,-76.108242,
11753,11753,1970,0.18848541,5-Digit ZCTA,1969,Z5,0.001142363,40.793195,-73.542357,12014
14620,14620,652,0.182795484,5-Digit ZCTA,651,Z5,0.001302835,43.130313,-77.6081735,25141
129HH,129HH,230,0.896732894,5-Digit ZCTA,229,Z5,0.003118928,44.1668655,-74.8478045,
13662,13662,21,0.679790728,5-Digit ZCTA,20,Z5,0.005537847,44.9183755,-74.8555405,
10917,10917,1742,0.173522653,5-Digit ZCTA,1741,Z5,0.001004125,41.3233275,-74.123078,1968
10030,10030,1958,0.035880153,5-Digit ZCTA,1957,Z5,8.26E-05,40.8180675,-73.94352,26999
13613,13613,33,0.057102418,5-Digit ZCTA,32,Z5,0.000183996,44.9336895,-74.727458,2726
12845,12845,438,0.855664029,5-Digit ZCTA,437,Z5,0.013934165,43.4200645,-73.7188295,
130HH,130HH,833,0.215943537,5-Digit ZCTA,832,Z5,0.000948444,42.916183,-76.7221585,
11363,11363,2002,0.063454448,5-Digit ZCTA,2001,Z5,0.000257915,40.7725175,-73.74394,6988
10005,10005,2388,0.035463145,5-Digit ZCTA,2387,Z5,2.43E-05,40.705387,-74.009325,7135
10526,10526,1760,0.251948876,5-Digit ZCTA,1759,Z5,0.000968017,41.2888015,-73.655621,
12945,12945,158,1.309546955,5-Digit ZCTA,157,Z5,0.010389382,44.3479555,-74.2468495,638
14420,14420,573,0.436695853,5-Digit ZCTA,572,Z5,0.00810273,43.1771705,-77.9350615,20467
10930,10930,1729,0.378279106,5-Digit ZCTA,1728,Z5,0.004236995,41.361759,-74.1188355,8958
14787,14787,2309,0.656243966,5-Digit ZCTA,2308,Z5,0.011304412,42.30749562,-79.5727235,5121
10019,10019,2015,0.074447299,5-Digit ZCTA,2014,Z5,0.000199381,40.765944,-73.9849525,42870
11428,11428,2094,0.073218888,5-Digit ZCTA,2093,Z5,0.000232062,40.720238,-73.742555,19168
130HH,130HH,991,0.086857495,5-Digit ZCTA,990,Z5,0.00022641,42.787425,-76.279903,
14228,14228,723,0.444746747,5-Digit ZCTA,722,Z5,0.004822585,43.038507,-78.764255,
127HH,127HH,1663,0.06094254,5-Digit ZCTA,1662,Z5,0.000137604,41.6184215,-74.5641465,
13159,13159,900,1.007549035,5-Digit ZCTA,899,Z5,0.021469139,42.8075785,-76.123596,5184
14225,14225,849,0.401160089,5-Digit ZCTA,848,Z5,0.003627678,42.925308,-78.748003,33385
12205,12205,1018,0.419641923,5-Digit ZCTA,1017,Z5,0.004054872,42.716928,-73.8151155,26977
10509,10509,1701,0.578176114,5-Digit ZCTA,1700,Z5,0.011198005,41.417429,-73.59707319,19507
12134,12134,570,0.22356222,5-Digit ZCTA,569,Z5,0.000228836,43.1984785,-74.074096,3516
134HH,134HH,405,0.304780847,5-Digit ZCTA,404,Z5,0.000117085,43.565026,-75.3332425,
11552,11552,2109,0.177892479,5-Digit ZCTA,2108,Z5,0.001109268,40.6909515,-73.6501735,23616
144HH,144HH,921,0.226526205,5-Digit ZCTA,920,Z5,0.002449656,42.8389315,-76.9589915,
11367,11367,2079,0.113871309,5-Digit ZCTA,2078,Z5,0.00051106,40.729463,-73.820712,41047
12837,12837,410,0.44183526,5-Digit ZCTA,409,Z5,0.005245697,43.50969809,-73.279357,857
10462,10462,1927,0.109345225,5-Digit ZCTA,1926,Z5,0.000407542,40.8426705,-73.8559535,75784
13214,13214,752,0.148909423,5-Digit ZCTA,751,Z5,0.000986762,43.039466,-76.0723435,8793
13324,13324,447,1.466698761,5-Digit ZCTA,446,Z5,0.03310264,43.33824,-74.953437,2149
13655,13655,14,0.269301378,5-Digit ZCTA,13,Z5,0.002575391,44.97962004,-74.62022097,3512
12086,12086,825,0.134858786,5-Digit ZCTA,824,Z5,0.000508661,42.96807,-74.155502,1865
13208,13208,717,0.16338907,5-Digit ZCTA,716,Z5,0.001097132,43.0747665,-76.145346,22854
14063,14063,1220,0.873239817,5-Digit ZCTA,1219,Z5,0.014916497,42.407078,-79.32386433,14870
137HH,137HH,1418,0.290102998,5-Digit ZCTA,1417,Z5,0.000150575,42.1561895,-75.611141,
12760,12760,1549,0.76757691,5-Digit ZCTA,1548,Z5,0.016056989,41.91062064,-75.092847,482
14203,14203,2298,0.252748451,5-Digit ZCTA,2297,Z5,0.000789388,42.85470093,-78.86139115,
12461,12461,1556,0.50356354,5-Digit ZCTA,1555,Z5,0.008897667,41.9099755,-74.268062,1634
10170,10170,2060,0.007126038,5-Digit ZCTA,2059,Z5,2.77E-06,40.7528615,-73.976096,
12887,12887,368,0.616646266,5-Digit ZCTA,367,Z5,0.004247401,43.6275975,-73.444507,4972
12407,12407,1296,0.505706359,5-Digit ZCTA,1295,Z5,0.006016932,42.3227215,-74.3356315,173
13478,13478,589,0.594606456,5-Digit ZCTA,588,Z5,0.009270219,43.1499195,-75.583918,3083
12137,12137,889,0.507297134,5-Digit ZCTA,888,Z5,0.005812918,42.8644365,-74.131732,1679
10705,10705,1869,0.132936332,5-Digit ZCTA,1868,Z5,0.000593833,40.9208155,-73.8909525,38777
13607,13607,189,0.320861008,5-Digit ZCTA,188,Z5,0.001025407,44.297311,-75.958323,1822
11783,11783,2097,0.23892515,5-Digit ZCTA,2096,Z5,0.001083001,40.6734695,-73.4932195,21288
13438,13438,456,1.506683167,5-Digit ZCTA,455,Z5,0.027833323,43.341657,-75.138724,
14839,14839,1420,0.83344801,5-Digit ZCTA,1419,Z5,0.011875095,42.1397735,-77.629819,793
10524,10524,1721,0.364849697,5-Digit ZCTA,1720,Z5,0.005575371,41.372114,-73.9314855,4421
13668,13668,59,0.460814101,5-Digit ZCTA,58,Z5,0.005104556,44.760635,-74.947433,
11901,11901,2349,0.490097058,5-Digit ZCTA,2348,Z5,0.006177044,40.8819465,-72.643395,27172
13801,13801,1132,0.928367469,5-Digit ZCTA,1131,Z5,0.017431328,42.5019,-75.7793035,1398
10033,10033,1910,0.115435671,5-Digit ZCTA,1909,Z5,0.000216063,40.850503,-73.937388,53926
13664,13664,101,0.075186434,5-Digit ZCTA,100,Z5,0.000189956,44.584942,-75.6481065,399
11566,11566,2200,0.03164911,5-Digit ZCTA,2199,Z5,4.78E-05,40.623102,-73.527371,
11362,11362,2019,0.115524591,5-Digit ZCTA,2018,Z5,0.000533491,40.7568075,-73.734856,17823
121HH,121HH,450,0.386051205,5-Digit ZCTA,449,Z5,0.001288356,43.4085535,-74.5522795,
13424,13424,615,0.264874629,5-Digit ZCTA,614,Z5,0.003419906,43.151219,-75.3693145,2725
13615,13615,279,0.082344402,5-Digit ZCTA,278,Z5,0.000272418,44.007406,-75.9767935,1271
13368,13368,399,0.151527514,5-Digit ZCTA,398,Z5,0.00063733,43.609486,-75.3306915,1118
12790,12790,1647,0.748138998,5-Digit ZCTA,1646,Z5,0.020062028,41.5945845,-74.525729,4518
12043,12043,1010,0.954892834,5-Digit ZCTA,1009,Z5,0.018485789,42.707164,-74.5277895,8509
12434,12434,1278,0.329689393,5-Digit ZCTA,1277,Z5,0.00272364,42.355011,-74.4940325,751
13787,13787,1347,0.946639345,5-Digit ZCTA,1346,Z5,0.016361973,42.2074335,-75.676368,
128XX,128XX,373,0.419553375,5-Digit ZCTA,372,Z5,0.00145668,43.6171475,-74.1242035,
10962,10962,1826,0.09148365,5-Digit ZCTA,1825,Z5,0.000235429,41.068296,-73.9809825,5950
14590,14590,2275,0.798472786,5-Digit ZCTA,2274,Z5,0.018599459,43.2415128,-76.844259,
13167,13167,483,0.040372277,5-Digit ZCTA,482,Z5,5.49E-05,43.3676895,-76.072855,3342
11752,11752,2016,0.156928066,5-Digit ZCTA,2015,Z5,0.001048045,40.756954,-73.173622,9531
14861,14861,1432,0.650413534,5-Digit ZCTA,1431,Z5,0.009181121,42.095346,-76.686511,1404
10514,10514,1788,0.346929065,5-Digit ZCTA,1787,Z5,0.003559568,41.1726295,-73.772243,11946
11579,11579,1930,0.070650324,5-Digit ZCTA,1929,Z5,0.000301525,40.844465,-73.6425225,5055
12075,12075,1298,0.852070152,5-Digit ZCTA,1297,Z5,0.010641981,42.308456,-73.6109125,3418
11210,11210,2175,0.08938599,5-Digit ZCTA,2174,Z5,0.000443229,40.625218,-73.945662,62008
10004,10004,2391,0.037962027,5-Digit ZCTA,2390,Z5,2.98E-05,40.7040405,-74.0115835,3089
128HH,128HH,386,0.466513348,5-Digit ZCTA,385,Z5,0.000572759,43.597444,-73.44371834,
10975,10975,1766,0.16570133,5-Digit ZCTA,1765,Z5,0.000920926,41.256918,-74.1648585,281
14013,14013,678,0.574376185,5-Digit ZCTA,677,Z5,0.011235911,43.07544,-78.4082455,1751
13209,13209,676,0.547572274,5-Digit ZCTA,675,Z5,0.004062709,43.0891165,-76.2612505,13243
14441,14441,1061,0.065194908,5-Digit ZCTA,1060,Z5,0.00011758,42.689764,-76.9559635,325
11569,11569,2234,0.033870053,5-Digit ZCTA,2233,Z5,6.52E-05,40.608103,-73.5911725,
14816,14816,1401,0.316678291,5-Digit ZCTA,1400,Z5,0.001510089,42.1819665,-76.7348505,520
12828,12828,533,0.028416134,5-Digit ZCTA,532,Z5,2.89E-05,43.262056,-73.586935,9448
11572,11572,2222,0.024546274,5-Digit ZCTA,2221,Z5,2.92E-05,40.613403,-73.656474,30574
148HH,148HH,1107,0.633576806,5-Digit ZCTA,1106,Z5,0.005869305,42.532737,-76.595519,
130HH,130HH,928,0.064840015,5-Digit ZCTA,927,Z5,9.72E-05,42.8603535,-75.6980285,
12430,12430,1364,0.534704728,5-Digit ZCTA,1363,Z5,0.011679498,42.2032625,-74.505956,1194
12944,12944,133,0.029228687,5-Digit ZCTA,132,Z5,5.05E-05,44.499906,-73.3776835,
11357,11357,1985,0.128912065,5-Digit ZCTA,1984,Z5,0.000764979,40.786697,-73.8102245,39150
11776,11776,1868,0.238159776,5-Digit ZCTA,1867,Z5,0.002012493,40.912986,-73.0445085,24235
11738,11738,1929,0.248320358,5-Digit ZCTA,1928,Z5,0.001451401,40.836546,-73.03944,17638
12067,12067,1130,0.53357744,5-Digit ZCTA,1129,Z5,0.006287256,42.549743,-73.9236,1506
12986,12986,218,0.565212535,5-Digit ZCTA,217,Z5,0.003063666,44.238345,-74.333695,
11024,11024,2372,0.133414473,5-Digit ZCTA,2371,Z5,0.000874085,40.81536811,-73.73958458,8002
127HH,127HH,1576,0.085434985,5-Digit ZCTA,1575,Z5,2.34E-05,41.859661,-75.15637735,
12534,12534,1328,0.021370648,5-Digit ZCTA,1327,Z5,2.52E-05,42.319116,-73.779014,17867
11510,11510,2137,0.195270891,5-Digit ZCTA,2136,Z5,0.001170268,40.6534015,-73.6081725,33048
13839,13839,1330,0.829414109,5-Digit ZCTA,1329,Z5,0.012691635,42.247519,-75.2598705,1405
13739,13739,1231,0.638871104,5-Digit ZCTA,1230,Z5,0.012031373,42.377056,-74.7929275,953
120HH,120HH,1028,0.167614167,5-Digit ZCTA,1027,Z5,8.22E-05,42.7192315,-74.31771,
109HH,109HH,1699,0.168464124,5-Digit ZCTA,1698,Z5,3.90E-05,41.475095,-74.2853205,
12810,12810,424,0.919585703,5-Digit ZCTA,423,Z5,0.013652937,43.48272,-73.9629785,627
14083,14083,1076,0.025115172,5-Digit ZCTA,1075,Z5,3.78E-05,42.6769125,-78.4398605,
136HH,136HH,181,0.097073914,5-Digit ZCTA,180,Z5,0.000168812,44.3281415,-75.598651,
14612,14612,2277,0.521980861,5-Digit ZCTA,2276,Z5,0.005371009,43.253912,-77.66864484,
